"","LineNumber1","X","SatelliteNumber1","Classification","X.1","ID1","ID2","ID3","X.2","EpochYear","EpochDay","X.3","FirstTimeDerivative","X.4","SecondTimeDerivative","X.5","BSTAR","X.6","Ephemeris","X.7","ElementSetNumber","Checksum1","LineNumber2","X.8","SatelliteNumber2","X.9","Inclination","X.10","RightAscension","X.11","Eccentricity","X.12","Perigee","X.13","MeanAnomaly","X.14","MeanMotion","Revolution","Checksum2","satname","altitude","mark"
"9828",1,NA,31836,"U",NA,99,25,"CJA",NA,19,93.18374548,NA,2.96e-06,NA," 00000-0",NA," 23150-3",NA,0,NA,999,9,2,NA,31836,NA,98.6554,NA,175.4333,NA,137263,NA,106.0086,NA,255.6245,NA,13.94649973,60279,7,"FENGYUN 1C DEB",919.368877843415,NA
"9829",1,NA,31837,"U",NA,99,25,"CJB",NA,19,94.3954655,NA,4.8e-06,NA," 00000-0",NA," 10650-3",NA,0,NA,999,4,2,NA,31837,NA,98.3807,NA,146.5863,NA,146000,NA,96.0974,NA,265.688,NA,14.55350774,62720,1,"FENGYUN 1C DEB",715.218362036478,NA
"9830",1,NA,31838,"U",NA,99,25,"CJC",NA,19,86.90817539,NA,2.44e-06,NA,"+00000-0",NA,"+14944-3",NA,0,NA,999,9,2,NA,31838,NA,98.9585,NA,121.8255,NA,41478,NA,248.2376,NA,235.6202,NA,14.14587392,61272,1,"FENGYUN 1C DEB",850.70587406426,NA
"9831",1,NA,31841,"U",NA,99,25,"CJF",NA,19,76.14588142,NA,4.92e-06,NA,"+00000-0",NA,"+27057-3",NA,0,NA,999,7,2,NA,31841,NA,98.4614,NA,54.8969,NA,354494,NA,306.2273,NA,110.7944,NA,13.88404901,59734,6,"FENGYUN 1C DEB",941.214001429381,NA
"9832",1,NA,31842,"U",NA,99,25,"CJG",NA,19,91.46333974,NA,1.746e-05,NA,"+00000-0",NA,"+68610-4",NA,0,NA,999,5,2,NA,31842,NA,98.1372,NA,178.5884,NA,182104,NA,323.7862,NA,35.1148,NA,15.13421825,63961,7,"FENGYUN 1C DEB",532.770143252511,NA
"9833",1,NA,31843,"U",NA,99,25,"CJH",NA,19,94.29809541,NA,4.87e-06,NA," 00000-0",NA," 37617-3",NA,0,NA,999,1,2,NA,31843,NA,99.2259,NA,276.6204,NA,721721,NA,117.4408,NA,250.1982,NA,13.13081772,57638,8,"FENGYUN 1C DEB",1218.24319852682,NA
"9834",1,NA,31844,"U",NA,99,25,"CJJ",NA,19,93.04948157,NA,3.26e-06,NA,"+00000-0",NA,"+19814-3",NA,0,NA,999,2,2,NA,31844,NA,100.2835,NA,43.9536,NA,115637,NA,130.7217,NA,230.4061,NA,14.11260585,60776,0,"FENGYUN 1C DEB",862.050715952627,NA
"9835",1,NA,31847,"U",NA,99,25,"CJM",NA,19,79.92859789,NA,3.67e-06,NA,"+00000-0",NA,"+26579-3",NA,0,NA,999,9,2,NA,31847,NA,99.1791,NA,119.0999,NA,98149,NA,226.3804,NA,132.9187,NA,14.0074295,60726,9,"FENGYUN 1C DEB",898.212335881714,NA
"9836",1,NA,31848,"U",NA,99,25,"CJN",NA,19,93.05621084,NA,7.5e-06,NA,"+00000-0",NA,"+11556-3",NA,0,NA,999,0,2,NA,31848,NA,96.7442,NA,22.8489,NA,137671,NA,323.4938,NA,35.6944,NA,14.69565116,62962,8,"FENGYUN 1C DEB",669.450168218833,NA
"9837",1,NA,31849,"U",NA,99,25,"CJP",NA,19,92.93038219,NA,0.00012362,NA,"+00000-0",NA,"+56927-3",NA,0,NA,999,2,2,NA,31849,NA,97.8318,NA,352.0879,NA,62053,NA,349.4773,NA,10.5156,NA,15.18712449,28000,0,"FENGYUN 1C DEB",516.727390877596,NA
"9838",1,NA,31850,"U",NA,99,25,"CJQ",NA,19,94.61569567,NA,7.03e-06,NA," 00000-0",NA," 12452-3",NA,0,NA,999,7,2,NA,31850,NA,98.4553,NA,20.8048,NA,296963,NA,121.7904,NA,241.2579,NA,14.45637298,61924,5,"FENGYUN 1C DEB",746.925235917451,NA
"9839",1,NA,31851,"U",NA,99,25,"CJR",NA,19,93.80228346,NA,6.25e-06,NA," 00000-0",NA," 62479-3",NA,0,NA,999,2,2,NA,31851,NA,98.783,NA,101.4458,NA,222631,NA,322.7089,NA,35.8778,NA,13.71076164,59055,3,"FENGYUN 1C DEB",1002.69660995509,NA
"9840",1,NA,31852,"U",NA,99,25,"CJS",NA,19,93.30107301,NA,2.642e-05,NA,"+00000-0",NA,"+47364-3",NA,0,NA,999,2,2,NA,31852,NA,98.7731,NA,289.9611,NA,452249,NA,140.2561,NA,223.2688,NA,14.17779495,59913,9,"FENGYUN 1C DEB",839.862115410281,NA
"9841",1,NA,31854,"U",NA,99,25,"CJU",NA,19,94.31979872,NA,3.73e-06,NA," 00000-0",NA," 27483-3",NA,0,NA,999,5,2,NA,31854,NA,98.9813,NA,129.8308,NA,81278,NA,93.5309,NA,267.5156,NA,13.99989147,61002,8,"FENGYUN 1C DEB",900.821433466643,NA
"9842",1,NA,31855,"U",NA,99,25,"CJV",NA,19,83.01630951,NA,2.957e-05,NA,"+00000-0",NA,"+18757-3",NA,0,NA,999,7,2,NA,31855,NA,96.6942,NA,15.6939,NA,209308,NA,304.4999,NA,53.6612,NA,14.93216599,63334,4,"FENGYUN 1C DEB",594.908718001703,NA
"9843",1,NA,31857,"U",NA,99,25,"CJX",NA,19,93.2842481,NA,3.97e-06,NA,"+00000-0",NA,"+43471-3",NA,0,NA,999,1,2,NA,31857,NA,96.1894,NA,271.9473,NA,333676,NA,183.8783,NA,175.9768,NA,13.53522149,28484,6,"FENGYUN 1C DEB",1066.31325064278,NA
"9844",1,NA,31861,"U",NA,99,25,"CKB",NA,19,94.01684351,NA,-3.29e-06,NA," 00000-0",NA,"-32824-3",NA,0,NA,999,3,2,NA,31861,NA,102.3233,NA,165.3179,NA,527937,NA,39.2309,NA,77.9639,NA,13.19565736,57476,2,"FENGYUN 1C DEB",1193.3618981146,NA
"9845",1,NA,31862,"U",NA,7,32,"A  ",NA,19,94.21519778,NA,-1.1e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,7,2,NA,31862,NA,0.0069,NA,280.219,NA,79,NA,268.853,NA,337.8025,NA,1.0027019,4302,4,"DIRECTV 10",35793.3192741258,NA
"9846",1,NA,31863,"U",NA,7,32,"B  ",NA,19,93.33232817,NA,5e-07,NA,"+00000-0",NA,"+46229-4",NA,0,NA,999,6,2,NA,31863,NA,45.9453,NA,113.7893,NA,4966763,NA,242.6287,NA,58.9048,NA,5.52219575,23567,5,"BREEZE-M DEB (TANK)",7149.26239291563,NA
"9847",1,NA,31864,"U",NA,7,32,"C  ",NA,19,94.81421977,NA,-2.12e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,1,2,NA,31864,NA,21.6921,NA,25.7496,NA,5771438,NA,51.0757,NA,68.94,NA,2.01222316,8632,3,"BREEZE-M R/B",20130.8112341447,NA
"9848",1,NA,31870,"U",NA,99,57,"PV ",NA,19,94.39799764,NA,6.342e-05,NA," 00000-0",NA," 51713-3",NA,0,NA,999,1,2,NA,31870,NA,98.2225,NA,150.2587,NA,1538,NA,314.5057,NA,45.6039,NA,14.99849147,63234,0,"CBERS 1 DEB",574.357387711195,NA
"9849",1,NA,31871,"U",NA,99,57,"PW ",NA,19,77.59949551,NA,5.161e-05,NA,"+00000-0",NA,"+46859-3",NA,0,NA,999,9,2,NA,31871,NA,98.2262,NA,130.1793,NA,5320,NA,53.6271,NA,306.5439,NA,14.95747973,62984,4,"CBERS 1 DEB",587.047189637545,NA
"9850",1,NA,31872,"U",NA,99,57,"PX ",NA,19,93.27819144,NA,2.772e-05,NA,"+00000-0",NA,"+37306-3",NA,0,NA,999,9,2,NA,31872,NA,98.279,NA,113.5115,NA,7925,NA,117.7601,NA,242.4414,NA,14.80061743,30801,8,"CBERS 1 DEB",636.123357201699,NA
"9851",1,NA,31873,"U",NA,99,57,"PY ",NA,19,94.17309118,NA,1.179e-05,NA," 00000-0",NA," 26781-3",NA,0,NA,999,0,2,NA,31873,NA,98.4106,NA,76.1288,NA,3268,NA,297.7561,NA,120.8546,NA,14.57853815,62518,5,"CBERS 1 DEB",707.104985892123,NA
"9852",1,NA,31876,"U",NA,99,57,"QB ",NA,19,94.15016163,NA,1.468e-05,NA," 00000-0",NA," 30262-3",NA,0,NA,999,6,2,NA,31876,NA,98.371,NA,69.6552,NA,10157,NA,291.3021,NA,68.7095,NA,14.619642,63228,9,"CBERS 1 DEB",693.831798716018,NA
"9853",1,NA,31877,"U",NA,99,25,"CKC",NA,19,93.25077594,NA,2.54e-06,NA,"+00000-0",NA,"+43678-4",NA,0,NA,999,5,2,NA,31877,NA,99.0053,NA,199.2277,NA,182487,NA,10.1925,NA,350.2898,NA,14.68913258,62948,0,"FENGYUN 1C DEB",671.53290268066,NA
"9854",1,NA,31878,"U",NA,99,25,"CKD",NA,19,91.92075885,NA,4.4e-06,NA,"+00000-0",NA,"+98238-4",NA,0,NA,999,8,2,NA,31878,NA,99.4547,NA,341.9853,NA,141091,NA,77.0539,NA,284.6369,NA,14.57019521,62423,7,"FENGYUN 1C DEB",709.806691678659,NA
"9855",1,NA,31879,"U",NA,99,25,"CKE",NA,19,94.48795904,NA,3.9e-07,NA," 00000-0",NA," 27319-4",NA,0,NA,999,0,2,NA,31879,NA,99.7086,NA,340.281,NA,226946,NA,230.1951,NA,127.9058,NA,14.36331344,61802,8,"FENGYUN 1C DEB",777.636702505793,NA
"9856",1,NA,31880,"U",NA,99,25,"CKF",NA,19,91.12411896,NA,1.88e-06,NA,"+00000-0",NA,"+19518-3",NA,0,NA,999,1,2,NA,31880,NA,99.9977,NA,54.2836,NA,135411,NA,71.0015,NA,290.5754,NA,13.85088492,59555,8,"FENGYUN 1C DEB",952.88142696533,NA
"9857",1,NA,31881,"U",NA,99,25,"CKG",NA,19,93.46074325,NA,7.728e-05,NA," 00000-0",NA," 61379-3",NA,0,NA,999,2,2,NA,31881,NA,99.0344,NA,178.8883,NA,51847,NA,152.6208,NA,207.776,NA,14.99763885,62911,2,"FENGYUN 1C DEB",574.620615568491,NA
"9858",1,NA,31882,"U",NA,99,25,"CKH",NA,19,78.56127086,NA,3.6e-06,NA,"+00000-0",NA,"+23838-3",NA,0,NA,999,3,2,NA,31882,NA,98.8907,NA,359.1806,NA,38796,NA,309.0453,NA,50.7266,NA,14.07508216,60572,4,"FENGYUN 1C DEB",874.900388733656,NA
"9859",1,NA,31883,"U",NA,99,25,"CKJ",NA,19,93.86789741,NA,1.42e-06,NA,"+00000-0",NA,"+42137-4",NA,0,NA,999,8,2,NA,31883,NA,99.0911,NA,123.1197,NA,152575,NA,279.8046,NA,78.5949,NA,14.53884925,62364,1,"FENGYUN 1C DEB",719.98058277604,NA
"9860",1,NA,31886,"U",NA,99,25,"CKM",NA,19,83.59800998,NA,1.252e-05,NA,"+00000-0",NA,"+63410-3",NA,0,NA,999,7,2,NA,31886,NA,99.1842,NA,221.6693,NA,58427,NA,62.2808,NA,298.4275,NA,14.17116904,60467,6,"FENGYUN 1C DEB",842.109627044418,NA
"9861",1,NA,31887,"U",NA,99,25,"CKN",NA,19,91.5314156,NA,4.52e-06,NA,"+00000-0",NA,"+17986-3",NA,0,NA,999,2,2,NA,31887,NA,99.5237,NA,194.1198,NA,36363,NA,234.3781,NA,125.4011,NA,14.33907496,61460,3,"FENGYUN 1C DEB",785.690374444341,NA
"9862",1,NA,31888,"U",NA,99,25,"CKP",NA,19,92.9169181,NA,7.44e-06,NA,"+00000-0",NA,"+40105-3",NA,0,NA,999,7,2,NA,31888,NA,99.2094,NA,246.1039,NA,26337,NA,317.0712,NA,196.9599,NA,14.15842493,60904,8,"FENGYUN 1C DEB",846.437362563261,NA
"9863",1,NA,31890,"U",NA,99,25,"CKR",NA,19,94.02859658,NA,1e-08,NA," 00000-0",NA," 25917-4",NA,0,NA,999,1,2,NA,31890,NA,98.9409,NA,124.464,NA,72399,NA,302.6629,NA,56.7571,NA,14.09099018,60898,4,"FENGYUN 1C DEB",869.445857086814,NA
"9864",1,NA,31891,"U",NA,99,25,"CKS",NA,19,94.86988796,NA,9.2e-07,NA," 00000-0",NA," 14587-3",NA,0,NA,999,0,2,NA,31891,NA,99.6354,NA,127.2021,NA,227990,NA,328.5194,NA,30.2472,NA,13.63827775,59091,7,"FENGYUN 1C DEB",1028.79970531424,NA
"9865",1,NA,31892,"U",NA,99,25,"CKT",NA,19,94.07507617,NA,1.27e-06,NA," 00000-0",NA," 52732-4",NA,0,NA,999,7,2,NA,31892,NA,99.2686,NA,57.378,NA,227585,NA,174.3167,NA,186.068,NA,14.31081908,61430,1,"FENGYUN 1C DEB",795.107589807044,NA
"9866",1,NA,31893,"U",NA,99,25,"CKU",NA,19,94.37668118,NA,1.04e-06,NA," 00000-0",NA," 30032-4",NA,0,NA,999,9,2,NA,31893,NA,99.0559,NA,160.1041,NA,196153,NA,182.3006,NA,241.3747,NA,14.56060948,62784,9,"FENGYUN 1C DEB",712.914036694703,NA
"9867",1,NA,31895,"U",NA,99,25,"CKW",NA,19,84.56130468,NA,4.32e-06,NA,"+00000-0",NA,"+46719-3",NA,0,NA,999,5,2,NA,31895,NA,99.1442,NA,207.1647,NA,248903,NA,162.1004,NA,198.9104,NA,13.65679337,58726,4,"FENGYUN 1C DEB",1022.10985487087,NA
"9868",1,NA,31898,"U",NA,99,25,"CKZ",NA,19,87.506047,NA,3.14e-06,NA,"+00000-0",NA,"+81918-4",NA,0,NA,999,0,2,NA,31898,NA,98.5785,NA,199.1707,NA,205582,NA,96.2377,NA,266.2273,NA,14.44679096,62225,8,"FENGYUN 1C DEB",750.072258433301,NA
"9869",1,NA,31899,"U",NA,99,25,"CLA",NA,19,93.4712302,NA,7.22e-06,NA," 00000-0",NA," 70805-3",NA,0,NA,999,0,2,NA,31899,NA,102.0832,NA,188.5373,NA,215992,NA,191.1133,NA,168.5191,NA,13.74034308,58895,9,"FENGYUN 1C DEB",992.10963970241,NA
"9870",1,NA,31901,"U",NA,99,25,"CLC",NA,19,94.06509107,NA,1.52e-06,NA," 00000-0",NA," 13688-3",NA,0,NA,999,7,2,NA,31901,NA,98.6763,NA,195.096,NA,134713,NA,111.6995,NA,249.8572,NA,13.92903309,60587,8,"FENGYUN 1C DEB",925.462224956173,NA
"9871",1,NA,31902,"U",NA,99,25,"CLD",NA,19,94.9036939,NA,8.3e-07,NA," 00000-0",NA," 49525-4",NA,0,NA,999,2,2,NA,31902,NA,98.5656,NA,138.852,NA,188548,NA,52.8128,NA,68.7692,NA,14.20049832,61290,2,"FENGYUN 1C DEB",832.174379355402,NA
"9872",1,NA,31903,"U",NA,99,25,"CLE",NA,19,94.38688942,NA,2.02e-06,NA," 00000-0",NA," 61553-4",NA,0,NA,999,0,2,NA,31903,NA,99.2288,NA,170.5231,NA,161022,NA,115.7797,NA,246.0107,NA,14.46779412,62258,2,"FENGYUN 1C DEB",743.178729728409,NA
"9873",1,NA,31904,"U",NA,99,25,"CLF",NA,19,90.26102437,NA,1.414e-05,NA,"+00000-0",NA,"+10068-2",NA,0,NA,999,3,2,NA,31904,NA,98.9113,NA,260.1759,NA,181757,NA,24.7631,NA,336.212,NA,13.91414033,59628,8,"FENGYUN 1C DEB",930.667724919155,NA
"9874",1,NA,31905,"U",NA,99,25,"CLG",NA,19,93.36408552,NA,1.93e-06,NA,"+00000-0",NA,"+85229-4",NA,0,NA,999,1,2,NA,31905,NA,99.1923,NA,299.3672,NA,219721,NA,293.0605,NA,64.7543,NA,14.23679938,61767,6,"FENGYUN 1C DEB",819.924710677221,NA
"9875",1,NA,31906,"U",NA,99,25,"CLH",NA,19,94.49526177,NA,6.53e-06,NA," 00000-0",NA," 40500-3",NA,0,NA,999,4,2,NA,31906,NA,98.585,NA,283.1296,NA,63231,NA,245.8686,NA,134.0492,NA,14.07511161,60990,5,"FENGYUN 1C DEB",874.890281444195,NA
"9876",1,NA,31910,"U",NA,99,25,"CLM",NA,19,88.45560152,NA,3.35e-06,NA,"+00000-0",NA,"+94329-4",NA,0,NA,999,5,2,NA,31910,NA,97.7335,NA,333.6742,NA,283477,NA,42.3826,NA,319.8881,NA,14.30214559,61447,8,"FENGYUN 1C DEB",798.004538917283,NA
"9877",1,NA,31911,"U",NA,99,25,"CLN",NA,19,91.29426539,NA,6e-07,NA,"+00000-0",NA,"+10015-3",NA,0,NA,999,6,2,NA,31911,NA,98.73,NA,131.1755,NA,545654,NA,49.8195,NA,314.94,NA,13.22149191,57053,6,"FENGYUN 1C DEB",1183.50493773889,NA
"9878",1,NA,31912,"U",NA,99,25,"CLP",NA,19,89.00100296,NA,4e-07,NA,"+00000-0",NA,"+75856-4",NA,0,NA,999,5,2,NA,31912,NA,98.8353,NA,159.417,NA,554874,NA,98.7033,NA,267.7321,NA,13.21000216,56820,9,"FENGYUN 1C DEB",1187.88479043144,NA
"9879",1,NA,31913,"U",NA,99,25,"CLQ",NA,19,80.03583977,NA,5.2e-06,NA,"+00000-0",NA,"+52063-3",NA,0,NA,999,8,2,NA,31913,NA,99.351,NA,18.7285,NA,238984,NA,302.7874,NA,55.0453,NA,13.70607228,58642,5,"FENGYUN 1C DEB",1004.37839234541,NA
"9880",1,NA,31914,"U",NA,99,25,"CLR",NA,19,94.47948388,NA,7.9e-07,NA," 00000-0",NA," 28720-4",NA,0,NA,999,6,2,NA,31914,NA,99.0668,NA,101.3322,NA,192818,NA,229.2277,NA,129.2045,NA,14.51326174,62599,8,"FENGYUN 1C DEB",728.312606592819,NA
"9881",1,NA,31915,"U",NA,99,25,"CLS",NA,19,92.91133587,NA,2.66e-06,NA,"+00000-0",NA,"+16815-3",NA,0,NA,999,0,2,NA,31915,NA,98.8586,NA,142.2488,NA,109498,NA,12.2547,NA,348.1247,NA,14.09309095,29607,9,"FENGYUN 1C DEB",868.726313521734,NA
"9882",1,NA,31916,"U",NA,99,25,"CLT",NA,19,67.55543074,NA,4.23e-06,NA,"+00000-0",NA,"+19747-3",NA,0,NA,999,1,2,NA,31916,NA,99.3362,NA,328.214,NA,174963,NA,266.6195,NA,91.4952,NA,14.18440493,60636,8,"FENGYUN 1C DEB",837.621750856325,NA
"9883",1,NA,31917,"U",NA,99,25,"CLU",NA,19,93.35661089,NA,1.29e-06,NA," 00000-0",NA," 54965-4",NA,0,NA,999,1,2,NA,31917,NA,98.4801,NA,136.2529,NA,210460,NA,349.6055,NA,71.455,NA,14.29589305,61530,9,"FENGYUN 1C DEB",800.094706616289,NA
"9884",1,NA,31919,"U",NA,99,25,"CLW",NA,19,90.70868149,NA,8.2e-07,NA,"+00000-0",NA,"+40466-4",NA,0,NA,999,4,2,NA,31919,NA,99.09,NA,42.632,NA,111393,NA,222.1407,NA,259.532,NA,14.39518717,61904,7,"FENGYUN 1C DEB",767.080494533591,NA
"9885",1,NA,31920,"U",NA,99,25,"CLX",NA,19,93.31300399,NA,8.93e-06,NA,"+00000-0",NA,"+89770-4",NA,0,NA,999,5,2,NA,31920,NA,98.8065,NA,135.4115,NA,174570,NA,77.7987,NA,284.2716,NA,14.83723956,63573,4,"FENGYUN 1C DEB",624.588351511332,NA
"9886",1,NA,31921,"U",NA,99,25,"CLY",NA,19,94.25105083,NA,3.16e-06,NA," 00000-0",NA," 35306-3",NA,0,NA,999,8,2,NA,31921,NA,99.4276,NA,7.2716,NA,212373,NA,145.3811,NA,6.0539,NA,13.69225425,58804,6,"FENGYUN 1C DEB",1009.33964338801,NA
"9887",1,NA,31922,"U",NA,99,25,"CLZ",NA,19,93.09539442,NA,1.29e-06,NA,"+00000-0",NA,"+14645-3",NA,0,NA,999,5,2,NA,31922,NA,98.9134,NA,200.3744,NA,172821,NA,128.7262,NA,356.8313,NA,13.79448442,59247,4,"FENGYUN 1C DEB",972.830927080812,NA
"9888",1,NA,31923,"U",NA,99,25,"CMA",NA,19,93.13298353,NA,2.66e-06,NA,"+00000-0",NA,"+34771-3",NA,0,NA,999,8,2,NA,31923,NA,98.4224,NA,164.9267,NA,316553,NA,163.6233,NA,197.5421,NA,13.49522843,30607,7,"FENGYUN 1C DEB",1080.99963647335,NA
"9889",1,NA,31924,"U",NA,99,25,"CMB",NA,19,93.22865667,NA,1.13e-06,NA,"+00000-0",NA,"+15906-3",NA,0,NA,999,7,2,NA,31924,NA,98.4221,NA,202.1899,NA,289310,NA,40.9918,NA,17.3229,NA,13.56558975,58251,1,"FENGYUN 1C DEB",1055.20953802634,NA
"9890",1,NA,31926,"U",NA,99,25,"CMD",NA,19,94.07912149,NA,6.6e-06,NA," 00000-0",NA," 38582-3",NA,0,NA,999,3,2,NA,31926,NA,99.0596,NA,128.1289,NA,46215,NA,357.4572,NA,68.1447,NA,14.11449274,60693,4,"FENGYUN 1C DEB",861.406070035739,NA
"9891",1,NA,31929,"U",NA,99,25,"CME",NA,19,94.49389659,NA,1.3e-06,NA," 00000-0",NA," 67227-4",NA,0,NA,999,7,2,NA,31929,NA,98.6775,NA,189.5796,NA,81241,NA,16.0667,NA,344.3062,NA,14.28373791,61855,7,"FENGYUN 1C DEB",804.162423468607,NA
"9892",1,NA,31931,"U",NA,99,25,"CMG",NA,19,87.07848548,NA,6e-07,NA,"+00000-0",NA,"+92045-4",NA,0,NA,999,1,2,NA,31931,NA,97.8187,NA,198.4707,NA,435733,NA,138.4056,NA,225.1103,NA,13.39097686,57897,9,"FENGYUN 1C DEB",1119.62654719131,NA
"9893",1,NA,31934,"U",NA,99,25,"CMK",NA,19,90.7872138,NA,5.77e-06,NA,"+00000-0",NA,"+16760-3",NA,0,NA,999,2,2,NA,31934,NA,98.9438,NA,301.0863,NA,103980,NA,126.3717,NA,234.7121,NA,14.45335923,61812,9,"FENGYUN 1C DEB",747.914666882122,NA
"9894",1,NA,31935,"U",NA,99,25,"CML",NA,19,78.36640599,NA,7.33e-06,NA,"+00000-0",NA,"+38063-3",NA,0,NA,999,9,2,NA,31935,NA,99.7146,NA,124.499,NA,68951,NA,233.5702,NA,125.9099,NA,14.17190591,60495,6,"FENGYUN 1C DEB",841.859593859712,NA
"9895",1,NA,31937,"U",NA,99,25,"CMN",NA,19,90.1179793,NA,4.79e-06,NA,"+00000-0",NA,"+91358-4",NA,0,NA,999,4,2,NA,31937,NA,99.2613,NA,213.137,NA,231707,NA,143.313,NA,218.4182,NA,14.53895925,62219,4,"FENGYUN 1C DEB",719.94481639899,NA
"9896",1,NA,31938,"U",NA,99,25,"CMP",NA,19,93.20882961,NA,3.65e-06,NA,"+00000-0",NA,"+47878-4",NA,0,NA,999,9,2,NA,31938,NA,98.8845,NA,184.753,NA,210858,NA,214.614,NA,144.119,NA,14.73728449,62981,3,"FENGYUN 1C DEB",656.18424304937,NA
"9897",1,NA,31942,"U",NA,99,25,"CMT",NA,19,93.3048156,NA,3.863e-05,NA,"+00000-0",NA,"+20290-2",NA,0,NA,999,8,2,NA,31942,NA,98.9186,NA,286.3697,NA,156706,NA,303.9117,NA,54.7233,NA,14.08614416,59313,2,"FENGYUN 1C DEB",871.106369881349,NA
"9898",1,NA,31944,"U",NA,99,25,"CMV",NA,19,92.54407736,NA,1.01e-06,NA,"+00000-0",NA,"+80043-4",NA,0,NA,999,4,2,NA,31944,NA,99.0399,NA,190.9545,NA,162841,NA,346.5756,NA,80.79,NA,14.05398007,61459,9,"FENGYUN 1C DEB",882.151734505618,NA
"9899",1,NA,31945,"U",NA,99,25,"CMW",NA,19,92.98319046,NA,5.54e-06,NA,"+00000-0",NA,"+34330-3",NA,0,NA,999,8,2,NA,31945,NA,99.131,NA,117.2405,NA,70382,NA,333.8777,NA,25.8847,NA,14.08303581,60681,3,"FENGYUN 1C DEB",872.171962727967,NA
"9900",1,NA,31947,"U",NA,99,25,"CMY",NA,19,93.17659046,NA,1.144e-05,NA,"+00000-0",NA,"+39602-3",NA,0,NA,999,2,2,NA,31947,NA,98.7526,NA,171.3678,NA,71174,NA,275.9152,NA,83.3925,NA,14.36289164,39076,6,"FENGYUN 1C DEB",777.776659476314,NA
"9901",1,NA,31948,"U",NA,99,25,"CMZ",NA,19,94.16881571,NA,5.31e-06,NA," 00000-0",NA," 30522-3",NA,0,NA,999,4,2,NA,31948,NA,99.4005,NA,339.0448,NA,33076,NA,51.5286,NA,101.9768,NA,14.13676188,60886,6,"FENGYUN 1C DEB",853.808772553678,NA
"9902",1,NA,31949,"U",NA,99,25,"CNA",NA,19,88.37306723,NA,-5e-08,NA,"+00000-0",NA,"+18167-4",NA,0,NA,999,1,2,NA,31949,NA,98.6763,NA,141.4345,NA,132121,NA,42.4367,NA,318.6931,NA,14.1379418,60969,4,"FENGYUN 1C DEB",853.406789715951,NA
"9903",1,NA,31952,"U",NA,99,25,"CND",NA,19,94.05064228,NA,1.44e-06,NA," 00000-0",NA," 50742-4",NA,0,NA,999,6,2,NA,31952,NA,98.9465,NA,26.2657,NA,131000,NA,40.7762,NA,320.3143,NA,14.45545114,61990,7,"FENGYUN 1C DEB",747.227844642606,NA
"9904",1,NA,31953,"U",NA,99,25,"CNE",NA,19,91.20154071,NA,2.378e-05,NA,"+00000-0",NA,"+10722-2",NA,0,NA,999,0,2,NA,31953,NA,99.3574,NA,245.6699,NA,171063,NA,285.6957,NA,72.5402,NA,14.1577687,60536,7,"FENGYUN 1C DEB",846.660385575465,NA
"9905",1,NA,31954,"U",NA,99,25,"CNF",NA,19,83.47481817,NA,3.66e-06,NA,"+00000-0",NA,"+27536-3",NA,0,NA,999,9,2,NA,31954,NA,98.1412,NA,326.1954,NA,92302,NA,280.6301,NA,78.448,NA,13.97784984,60790,8,"FENGYUN 1C DEB",908.464034862479,NA
"9906",1,NA,31955,"U",NA,99,25,"CNG",NA,19,94.4333219,NA,6.54e-06,NA," 00000-0",NA," 23917-3",NA,0,NA,999,6,2,NA,31955,NA,99.318,NA,80.8324,NA,66244,NA,154.6719,NA,358.6074,NA,14.35424681,61429,8,"FENGYUN 1C DEB",780.646600256295,NA
"9907",1,NA,31957,"U",NA,99,25,"CNJ",NA,19,92.08647875,NA,6.21e-06,NA,"+00000-0",NA,"+22911-3",NA,0,NA,999,3,2,NA,31957,NA,99.4906,NA,190.7979,NA,56266,NA,213.693,NA,146.0671,NA,14.35696553,61386,1,"FENGYUN 1C DEB",779.743719662361,NA
"9908",1,NA,31958,"U",NA,99,25,"CNK",NA,19,94.33251382,NA,8.249e-05,NA," 00000-0",NA," 62599-3",NA,0,NA,999,8,2,NA,31958,NA,98.9191,NA,132.8227,NA,30177,NA,66.0852,NA,294.3525,NA,15.02174711,62672,7,"FENGYUN 1C DEB",567.187319144572,NA
"9909",1,NA,31959,"U",NA,99,25,"CNL",NA,19,93.93613404,NA,9.85e-06,NA," 00000-0",NA," 48232-3",NA,0,NA,999,8,2,NA,31959,NA,98.6198,NA,344.8632,NA,42758,NA,106.5072,NA,254.0808,NA,14.19602915,61824,3,"FENGYUN 1C DEB",833.68609419814,NA
"9910",1,NA,31960,"U",NA,99,25,"CNM",NA,19,66.46042563,NA,1.119e-05,NA,"+00000-0",NA,"+80897-3",NA,0,NA,999,3,2,NA,31960,NA,99.7057,NA,307.5185,NA,144344,NA,305.4052,NA,53.3696,NA,13.94109653,59298,2,"FENGYUN 1C DEB",921.252458854835,NA
"9911",1,NA,31963,"U",NA,99,25,"CNQ",NA,19,69.57967771,NA,1.846e-05,NA,"+00000-0",NA,"+91317-3",NA,0,NA,999,4,2,NA,31963,NA,101.6994,NA,350.4282,NA,391076,NA,317.0695,NA,40.0531,NA,13.85990345,58941,2,"FENGYUN 1C DEB",949.704021014809,NA
