"","X.15","LineNumber1","X","SatelliteNumber1","Classification","X.1","ID1","ID2","ID3","X.2","EpochYear","EpochDay","X.3","FirstTimeDerivative","X.4","SecondTimeDerivative","X.5","BSTAR","X.6","Ephemeris","X.7","ElementSetNumber","Checksum1","LineNumber2","X.8","SatelliteNumber2","X.9","Inclination","X.10","RightAscension","X.11","Eccentricity","X.12","Perigee","X.13","MeanAnomaly","X.14","MeanMotion","Revolution","Checksum2","satname","altitude","mark"
"5135",4904,1,NA,20849,"U",NA,90,81,"M  ",NA,19,94.06025,NA,2.36e-06,NA," 00000-0",NA," 15059-3",NA,0,NA,999,3,2,NA,20849,NA,98.6574,NA,130.8114,NA,43075,NA,70.7546,NA,289.8279,NA,14.11898,46434,8,"CZ-4 DEB",859.8746,"0"
"5136",4905,1,NA,20850,"U",NA,90,81,"N  ",NA,19,94.65927,NA,6.8e-07,NA," 00000-0",NA," 43362-4",NA,0,NA,999,7,2,NA,20850,NA,98.8019,NA,129.1774,NA,75955,NA,28.3813,NA,79.7732,NA,14.29266,48717,8,"CZ-4 DEB",801.1762,"0"
"5137",4912,1,NA,20864,"U",NA,90,81,"AC ",NA,19,94.18494,NA,3.7e-07,NA," 00000-0",NA," 52940-4",NA,0,NA,999,1,2,NA,20864,NA,99.0162,NA,177.6681,NA,65824,NA,332.4245,NA,56.5454,NA,14.01201,45114,8,"CZ-4 DEB",896.627,"0"
"5138",4915,1,NA,20867,"U",NA,90,81,"AF ",NA,19,93.97772,NA,4.51e-06,NA," 00000-0",NA," 29638-3",NA,0,NA,999,9,2,NA,20867,NA,98.7672,NA,107.26,NA,106967,NA,160.0198,NA,271.6834,NA,14.03975,45744,8,"CZ-4 DEB",887.051,"0"
"5139",4931,1,NA,20889,"U",NA,90,81,"AZ ",NA,19,93.88308,NA,4.78e-06,NA," 00000-0",NA," 33509-3",NA,0,NA,999,3,2,NA,20889,NA,99.0113,NA,180.2438,NA,71495,NA,331.4584,NA,28.2675,NA,14.02002,45150,8,"CZ-4 DEB",893.8606,"0"
"5140",4935,1,NA,20893,"U",NA,90,81,"BD ",NA,19,94.65693,NA,7.23e-06,NA," 00000-0",NA," 21464-3",NA,0,NA,999,6,2,NA,20893,NA,98.2987,NA,129.8398,NA,11072,NA,75.4609,NA,39.4618,NA,14.46051,48323,8,"CZ-4 DEB",745.5685,"0"
"5141",5889,1,NA,23254,"U",NA,90,81,"CK ",NA,19,92.49852,NA,1.68e-06,NA,"0",NA,"71189",NA,0,NA,999,3,2,NA,23254,NA,98.7625,NA,105.6984,NA,72832,NA,116.6928,NA,37.6984,NA,14.36084,30705,8,"CZ-4 DEB",778.4559,"0"
"5142",6808,1,NA,26119,"U",NA,99,57,"F  ",NA,19,94.6782,NA,6.2e-07,NA," 00000-0",NA," 86833-4",NA,0,NA,999,6,2,NA,26119,NA,99.2905,NA,123.5738,NA,502370,NA,243.1428,NA,234.4341,NA,13.43061,93234,8,"CZ-4 DEB",1104.884,"0"
"5143",6827,1,NA,26151,"U",NA,99,57,"AM ",NA,19,93.92317,NA,1.02e-06,NA,"0",NA,"14023",NA,0,NA,999,4,2,NA,26151,NA,99.3961,NA,256.5022,NA,624034,NA,310.1854,NA,179.2943,NA,13.15706,91261,8,"CZ-4 DEB",1208.15,"0"
"5144",6851,1,NA,26207,"U",NA,99,57,"CV ",NA,19,94.07006,NA,4.63e-06,NA," 00000-0",NA," 12208-3",NA,0,NA,999,2,2,NA,26207,NA,98.6083,NA,116.3358,NA,106273,NA,274.8965,NA,148.1741,NA,14.50767,99977,8,"CZ-4 DEB",730.136,"0"
"5145",6856,1,NA,26218,"U",NA,99,57,"DG ",NA,19,94.87892,NA,8.66e-06,NA," 00000-0",NA," 18412-3",NA,0,NA,999,4,2,NA,26218,NA,98.717,NA,61.3194,NA,79353,NA,171.6467,NA,188.6074,NA,14.59951,539,8,"CZ-4 DEB",700.3259,"0"
"5146",6857,1,NA,26220,"U",NA,99,57,"DJ ",NA,19,94.8057,NA,5.5e-07,NA," 00000-0",NA," 17714-4",NA,0,NA,999,1,2,NA,26220,NA,98.6522,NA,351.9486,NA,73918,NA,294.3293,NA,135.2178,NA,14.72558,2255,8,"CZ-4 DEB",659.9085,"0"
"5147",6867,1,NA,26241,"U",NA,99,57,"EF ",NA,19,94.79044,NA,3.3e-07,NA," 00000-0",NA," 27182-4",NA,0,NA,999,1,2,NA,26241,NA,98.6542,NA,34.3958,NA,111868,NA,190.8809,NA,222.4518,NA,14.32194,99495,8,"CZ-4 DEB",791.3983,"0"
"5148",6871,1,NA,26259,"U",NA,99,57,"EV ",NA,19,93.51396,NA,2.62e-06,NA,"0",NA,"75750",NA,0,NA,999,1,2,NA,26259,NA,98.601,NA,98.9105,NA,89901,NA,200.6579,NA,282.066,NA,14.50675,87,8,"CZ-4 DEB",730.438,"0"
"5149",6888,1,NA,26300,"U",NA,99,57,"GL ",NA,19,93.91131,NA,2.92e-06,NA," 00000-0",NA," 81224-4",NA,0,NA,999,9,2,NA,26300,NA,98.4992,NA,81.5121,NA,81196,NA,70.7232,NA,344.5676,NA,14.51886,298,8,"CZ-4 DEB",726.4865,"0"
"5150",6891,1,NA,26313,"U",NA,99,57,"GW ",NA,19,94.48282,NA,2.6e-06,NA," 00000-0",NA," 81675-4",NA,0,NA,999,7,2,NA,26313,NA,98.586,NA,78.8397,NA,86144,NA,194.9515,NA,289.5686,NA,14.46766,81,8,"CZ-4 DEB",743.2213,"0"
"5151",6900,1,NA,26350,"U",NA,99,57,"JK ",NA,19,94.11932,NA,4.29e-05,NA," 00000-0",NA," 16022-3",NA,0,NA,999,3,2,NA,26350,NA,98.5871,NA,158.3811,NA,8344,NA,271.4278,NA,88.6002,NA,15.28005,3301,8,"CZ-4 DEB",488.7745,"0"
"5152",7040,1,NA,26661,"U",NA,99,57,"LT ",NA,19,94.23021,NA,5.06e-06,NA," 00000-0",NA," 10891-3",NA,0,NA,999,7,2,NA,26661,NA,98.3807,NA,101.4062,NA,68475,NA,258.0585,NA,162.1663,NA,14.616,99467,8,"CZ-4 DEB",695.005,"0"
"5153",7078,1,NA,26754,"U",NA,99,57,"MB ",NA,19,94.46206,NA,6.07e-06,NA," 00000-0",NA," 93770-4",NA,0,NA,999,4,2,NA,26754,NA,98.5522,NA,95.221,NA,62525,NA,141.9549,NA,218.6099,NA,14.76114,96326,8,"CZ-4 DEB",648.6105,"0"
"5154",7408,1,NA,27678,"U",NA,99,57,"MS ",NA,19,93.10222,NA,5e-08,NA,"0",NA,"17634",NA,0,NA,999,3,2,NA,27678,NA,98.7018,NA,43.3353,NA,109038,NA,176.9918,NA,247.6071,NA,14.32404,88027,8,"CZ-4 DEB",790.697,"0"
"5155",7413,1,NA,27687,"U",NA,99,57,"MT ",NA,19,92.10472,NA,4e-08,NA,"0",NA,"16450",NA,0,NA,999,2,2,NA,27687,NA,98.6474,NA,46.2839,NA,90094,NA,8.3065,NA,351.9588,NA,14.36765,87523,8,"CZ-4 DEB",776.1979,"0"
"5156",11423,1,NA,35319,"U",NA,99,57,"RX ",NA,19,94.33494,NA,1.86e-06,NA," 00000-0",NA," 11128-3",NA,0,NA,999,5,2,NA,35319,NA,98.5759,NA,234.1087,NA,201845,NA,253.0043,NA,135.1956,NA,14.08174,89429,8,"CZ-4 DEB",872.6173,"0"
"5157",11468,1,NA,35382,"U",NA,3,49,"J  ",NA,19,92.55679,NA,1.23e-06,NA,"0",NA,"72249",NA,0,NA,999,6,2,NA,35382,NA,98.7011,NA,14.7131,NA,154553,NA,196.9056,NA,162.6937,NA,14.18026,77997,8,"CZ-4 DEB",839.0254,"0"
"5158",12670,1,NA,37624,"U",NA,90,81,"DL ",NA,19,90.83823,NA,8.5e-07,NA,"0",NA,"75965",NA,0,NA,999,3,2,NA,37624,NA,98.736,NA,106.638,NA,11775,NA,203.316,NA,282.5296,NA,14.07041,84099,8,"CZ-4 DEB",876.5056,"0"
"5159",4909,1,NA,20858,"U",NA,90,81,"W  ",NA,19,94.66916,NA,4.01e-06,NA," 00000-0",NA," 13490-3",NA,0,NA,999,0,2,NA,20858,NA,98.4966,NA,126.8268,NA,38220,NA,165.3666,NA,306.6881,NA,14.41881,48578,7,"CZ-4 DEB",759.2816,"0"
"5160",4914,1,NA,20866,"U",NA,90,81,"AE ",NA,19,94.02625,NA,1.34e-06,NA," 00000-0",NA," 10535-3",NA,0,NA,999,6,2,NA,20866,NA,98.7288,NA,105.2398,NA,72368,NA,146.9067,NA,272.9225,NA,14.05661,45780,7,"CZ-4 DEB",881.2482,"0"
"5161",4933,1,NA,20891,"U",NA,90,81,"BB ",NA,19,93.93487,NA,4.5e-07,NA,"0",NA,"92461",NA,0,NA,999,3,2,NA,20891,NA,98.998,NA,255.8818,NA,214154,NA,265.9513,NA,222.9328,NA,13.6468,41703,7,"CZ-4 DEB",1025.718,"0"
"5162",4937,1,NA,20895,"U",NA,90,81,"BF ",NA,19,93.96477,NA,4.78e-06,NA,"0",NA,"15961",NA,0,NA,999,3,2,NA,20895,NA,98.5432,NA,117.0584,NA,28967,NA,236.0033,NA,196.9003,NA,14.41647,48434,7,"CZ-4 DEB",760.0536,"0"
"5163",4939,1,NA,20899,"U",NA,90,81,"BK ",NA,19,94.22001,NA,6.85e-06,NA," 00000-0",NA," 24074-3",NA,0,NA,999,3,2,NA,20899,NA,98.4705,NA,171.7208,NA,13113,NA,233.0275,NA,191.1012,NA,14.38,47663,7,"CZ-4 DEB",772.1058,"0"
"5164",4941,1,NA,20902,"U",NA,90,81,"BN ",NA,19,94.82856,NA,-1.67e-06,NA," 00000-0",NA,"-84492",NA,0,NA,999,9,2,NA,20902,NA,99.1588,NA,193.9198,NA,80439,NA,183.1726,NA,298.8333,NA,13.97624,44742,7,"CZ-4 DEB",909.0246,"0"
"5165",4960,1,NA,20972,"U",NA,90,81,"CE ",NA,19,94.62274,NA,3.13e-06,NA," 00000-0",NA," 13366-3",NA,0,NA,999,1,2,NA,20972,NA,98.4777,NA,113.9325,NA,18121,NA,299.6856,NA,187.0873,NA,14.3149,47755,7,"CZ-4 DEB",793.7446,"0"
"5166",6819,1,NA,26137,"U",NA,99,57,"Z  ",NA,19,94.47387,NA,7.51e-06,NA," 00000-0",NA," 35656-3",NA,0,NA,999,8,2,NA,26137,NA,98.6746,NA,265.838,NA,331467,NA,195.7821,NA,225.3288,NA,13.97158,96788,7,"CZ-4 DEB",910.6407,"0"
"5167",6831,1,NA,26158,"U",NA,99,57,"AU ",NA,19,94.47481,NA,5.51e-06,NA," 00000-0",NA," 24532-3",NA,0,NA,999,3,2,NA,26158,NA,99.0035,NA,65.6117,NA,207512,NA,319.567,NA,165.7487,NA,14.16343,98021,7,"CZ-4 DEB",844.7361,"0"
"5168",6841,1,NA,26191,"U",NA,99,57,"CD ",NA,19,93.90726,NA,2.08e-06,NA," 00000-0",NA," 75210-4",NA,0,NA,999,4,2,NA,26191,NA,98.6684,NA,74.5198,NA,98571,NA,358.6554,NA,52.8273,NA,14.41247,99856,7,"CZ-4 DEB",761.3733,"0"
"5169",6846,1,NA,26199,"U",NA,99,57,"CM ",NA,19,93.94077,NA,3.54e-06,NA,"0",NA,"95568",NA,0,NA,999,0,2,NA,26199,NA,98.522,NA,86.6589,NA,85027,NA,73.6964,NA,339.1036,NA,14.51961,291,7,"CZ-4 DEB",726.2428,"0"
"5170",6872,1,NA,26260,"U",NA,99,57,"EW ",NA,19,93.98296,NA,4.8e-06,NA," 00000-0",NA," 12823-3",NA,0,NA,999,0,2,NA,26260,NA,98.551,NA,95.5501,NA,86203,NA,197.4191,NA,162.4041,NA,14.50949,78,7,"CZ-4 DEB",729.5427,"0"
"5171",6875,1,NA,26266,"U",NA,99,57,"FC ",NA,19,94.58632,NA,3.39e-06,NA," 00000-0",NA," 95635-4",NA,0,NA,999,4,2,NA,26266,NA,98.6311,NA,98.441,NA,100434,NA,233.9374,NA,125.2484,NA,14.49646,40,7,"CZ-4 DEB",733.7982,"0"
"5172",6897,1,NA,26338,"U",NA,99,57,"HX ",NA,19,94.82981,NA,5.2e-07,NA," 00000-0",NA," 31519-4",NA,0,NA,999,7,2,NA,26338,NA,98.6749,NA,57.6643,NA,94375,NA,37.8554,NA,16.9869,NA,14.36984,99844,7,"CZ-4 DEB",775.4733,"0"
"5173",6936,1,NA,26441,"U",NA,99,57,"KN ",NA,19,94.19254,NA,6.4e-06,NA," 00000-0",NA," 12653-3",NA,0,NA,999,8,2,NA,26441,NA,98.3136,NA,93.0672,NA,61338,NA,158.4757,NA,201.9045,NA,14.64738,243,7,"CZ-4 DEB",684.9099,"0"
"5174",7572,1,NA,28074,"U",NA,99,57,"NE ",NA,19,92.10075,NA,1.2e-07,NA,"0",NA,"19921",NA,0,NA,999,7,2,NA,28074,NA,98.7008,NA,42.9715,NA,104990,NA,168.9531,NA,255.0336,NA,14.32646,84646,7,"CZ-4 DEB",789.8897,"0"
"5175",11425,1,NA,35322,"U",NA,99,57,"SA ",NA,19,86.10804,NA,7.8e-07,NA,"0",NA,"57206",NA,0,NA,999,5,2,NA,35322,NA,99.0313,NA,45.3524,NA,202609,NA,313.4958,NA,44.9523,NA,14.11489,80803,7,"CZ-4 DEB",861.2703,"0"
"5176",11433,1,NA,35332,"U",NA,99,57,"SL ",NA,19,93.94396,NA,-4e-08,NA," 00000-0",NA," 14803-4",NA,0,NA,999,8,2,NA,35332,NA,98.4683,NA,351.8556,NA,123117,NA,3.7936,NA,356.4149,NA,14.26333,84455,7,"CZ-4 DEB",811.0044,"0"
"5177",11465,1,NA,35379,"U",NA,3,49,"F  ",NA,19,88.94688,NA,-4.5e-07,NA,"0",NA,"-67647",NA,0,NA,999,1,2,NA,35379,NA,99.0426,NA,357.8719,NA,176505,NA,226.7823,NA,194.3392,NA,13.88808,76317,7,"CZ-4 DEB",939.7999,"0"
"5178",12666,1,NA,37619,"U",NA,90,81,"DF ",NA,19,87.8223,NA,1.6e-06,NA,"0",NA,"12284",NA,0,NA,999,1,2,NA,37619,NA,98.714,NA,106.5954,NA,11101,NA,200.4465,NA,159.6261,NA,14.06188,83658,7,"CZ-4 DEB",879.4344,"0"
"5179",12668,1,NA,37622,"U",NA,90,81,"DJ ",NA,19,91.88267,NA,2.96e-06,NA,"0",NA,"11327",NA,0,NA,999,7,2,NA,37622,NA,98.5719,NA,126.2428,NA,37109,NA,318.9741,NA,164.7155,NA,14.3733,95279,7,"CZ-4 DEB",774.3251,"0"
"5180",4906,1,NA,20852,"U",NA,90,81,"Q  ",NA,19,94.00245,NA,2.48e-06,NA," 00000-0",NA," 13868-3",NA,0,NA,999,7,2,NA,20852,NA,98.5742,NA,110.1733,NA,18723,NA,284.727,NA,75.1831,NA,14.19044,47211,6,"CZ-4 DEB",835.5766,"0"
"5181",4908,1,NA,20855,"U",NA,90,81,"T  ",NA,19,94.05975,NA,-9e-08,NA," 00000-0",NA," 19582-4",NA,0,NA,999,5,2,NA,20855,NA,98.7406,NA,118.5702,NA,24220,NA,14.1454,NA,43.1064,NA,14.08662,46910,6,"CZ-4 DEB",870.9424,"0"
"5182",4930,1,NA,20888,"U",NA,90,81,"AY ",NA,19,94.78282,NA,1.06e-06,NA," 00000-0",NA," 62599-4",NA,0,NA,999,1,2,NA,20888,NA,99.0785,NA,188.5169,NA,221179,NA,161.0301,NA,199.9276,NA,14.15079,45416,6,"CZ-4 DEB",849.0333,"0"
"5183",5892,1,NA,23260,"U",NA,90,81,"CR ",NA,19,93.04624,NA,1.08e-05,NA,"0",NA,"20445",NA,0,NA,999,2,2,NA,23260,NA,98.0255,NA,114.9274,NA,13658,NA,350.832,NA,63.2858,NA,14.66279,45376,6,"CZ-4 DEB",679.9662,"0"
"5184",6809,1,NA,26121,"U",NA,99,57,"H  ",NA,19,94.38499,NA,5e-08,NA," 00000-0",NA," 73450-5",NA,0,NA,999,9,2,NA,26121,NA,98.6905,NA,193.2327,NA,59484,NA,194.222,NA,165.7325,NA,14.93186,3192,6,"CZ-4 DEB",595.0044,"0"
"5185",6815,1,NA,26128,"U",NA,99,57,"Q  ",NA,19,94.77061,NA,2.61e-06,NA," 00000-0",NA," 41323-4",NA,0,NA,999,1,2,NA,26128,NA,98.6396,NA,19.52,NA,37548,NA,178.6319,NA,246.2857,NA,14.81127,2438,6,"CZ-4 DEB",632.7631,"0"
"5186",6823,1,NA,26143,"U",NA,99,57,"AF ",NA,19,94.46793,NA,7.3e-07,NA," 00000-0",NA," 95435-4",NA,0,NA,999,2,2,NA,26143,NA,98.9512,NA,278.8079,NA,483316,NA,308.6452,NA,74.7654,NA,13.45276,93383,6,"CZ-4 DEB",1096.674,"0"
"5187",6828,1,NA,26152,"U",NA,99,57,"AN ",NA,19,94.61976,NA,1.39e-06,NA," 00000-0",NA," 15598-3",NA,0,NA,999,3,2,NA,26152,NA,99.1722,NA,313.4418,NA,530350,NA,353.048,NA,69.2346,NA,13.35759,92672,6,"CZ-4 DEB",1132.102,"0"
"5188",6829,1,NA,26154,"U",NA,99,57,"AQ ",NA,19,94.14005,NA,7.8e-07,NA," 00000-0",NA," 98729-4",NA,0,NA,999,6,2,NA,26154,NA,99.4837,NA,151.3032,NA,532690,NA,144.3723,NA,219.4218,NA,13.3646,92692,6,"CZ-4 DEB",1129.478,"0"
"5189",6834,1,NA,26168,"U",NA,99,57,"BE ",NA,19,94.8272,NA,3e-07,NA," 00000-0",NA," 25394-4",NA,0,NA,999,4,2,NA,26168,NA,98.6967,NA,48.211,NA,105596,NA,120.5202,NA,302.3798,NA,14.33977,99671,6,"CZ-4 DEB",785.4579,"0"
"5190",6835,1,NA,26175,"U",NA,99,57,"BM ",NA,19,93.97478,NA,6.6e-07,NA,"0",NA,"70949",NA,0,NA,999,4,2,NA,26175,NA,98.7208,NA,96.8662,NA,338535,NA,340.1686,NA,69.3221,NA,13.76844,95673,6,"CZ-4 DEB",982.0881,"0"
"5191",6838,1,NA,26184,"U",NA,99,57,"BW ",NA,19,94.79735,NA,5.1e-07,NA," 00000-0",NA," 32229-4",NA,0,NA,999,8,2,NA,26184,NA,98.7252,NA,56.383,NA,109937,NA,134.7994,NA,226.2195,NA,14.34691,99619,6,"CZ-4 DEB",783.085,"0"
"5192",6842,1,NA,26193,"U",NA,99,57,"CF ",NA,19,93.93788,NA,5.73e-06,NA," 00000-0",NA," 76875-4",NA,0,NA,999,3,2,NA,26193,NA,98.592,NA,255.3033,NA,12586,NA,195.156,NA,288.1845,NA,14.83633,2265,6,"CZ-4 DEB",624.8742,"0"
"5193",6843,1,NA,26194,"U",NA,99,57,"CG ",NA,19,94.58195,NA,1.84e-06,NA," 00000-0",NA," 47471-4",NA,0,NA,999,3,2,NA,26194,NA,97.8684,NA,91.114,NA,51297,NA,340.4367,NA,141.5133,NA,14.59605,1123,6,"CZ-4 DEB",701.4419,"0"
"5194",6849,1,NA,26203,"U",NA,99,57,"CR ",NA,19,94.66556,NA,4.8e-07,NA," 00000-0",NA," 32539-4",NA,0,NA,999,6,2,NA,26203,NA,98.2817,NA,326.5554,NA,112122,NA,228.5738,NA,202.1633,NA,14.30269,99267,6,"CZ-4 DEB",797.8227,"0"
"5195",6850,1,NA,26205,"U",NA,99,57,"CT ",NA,19,94.72277,NA,-2.43e-06,NA," 00000-0",NA,"-20504",NA,0,NA,999,5,2,NA,26205,NA,99.2048,NA,26.9037,NA,654456,NA,345.317,NA,12.9709,NA,13.09458,90846,6,"CZ-4 DEB",1232.237,"0"
"5196",6852,1,NA,26208,"U",NA,99,57,"CW ",NA,19,94.77941,NA,6.2e-07,NA," 00000-0",NA," 27449-4",NA,0,NA,999,9,2,NA,26208,NA,98.2077,NA,46.9433,NA,75043,NA,264.9259,NA,155.8408,NA,14.49802,580,6,"CZ-4 DEB",733.2889,"0"
"5197",6864,1,NA,26235,"U",NA,99,57,"DZ ",NA,19,94.68111,NA,4.82e-06,NA," 00000-0",NA," 90609-4",NA,0,NA,999,9,2,NA,26235,NA,98.5566,NA,72.2808,NA,28331,NA,43.1525,NA,8.8854,NA,14.69219,1469,6,"CZ-4 DEB",670.5564,"0"
"5198",6898,1,NA,26339,"U",NA,99,57,"HY ",NA,19,94.88755,NA,7.13e-06,NA," 00000-0",NA," 13525-3",NA,0,NA,999,4,2,NA,26339,NA,98.2447,NA,93.3617,NA,63308,NA,123.0393,NA,237.6914,NA,14.66133,712,6,"CZ-4 DEB",680.4322,"0"
"5199",6935,1,NA,26436,"U",NA,99,57,"KH ",NA,19,94.52208,NA,1.55e-06,NA," 00000-0",NA," 20373-3",NA,0,NA,999,8,2,NA,26436,NA,99.4552,NA,97.1019,NA,715032,NA,158.1776,NA,205.1482,NA,12.95482,89644,6,"CZ-4 DEB",1286.822,"0"
"5200",6942,1,NA,26449,"U",NA,99,57,"KW ",NA,19,93.92896,NA,1.64e-06,NA," 00000-0",NA," 60069-4",NA,0,NA,999,8,2,NA,26449,NA,98.6472,NA,74.6167,NA,85911,NA,247.1294,NA,166.2149,NA,14.43773,99830,6,"CZ-4 DEB",753.0508,"0"
"5201",7039,1,NA,26658,"U",NA,99,57,"LQ ",NA,19,93.39583,NA,1.73e-06,NA," 00000-0",NA," 58885-4",NA,0,NA,999,8,2,NA,26658,NA,98.5129,NA,63.8023,NA,76861,NA,147.7503,NA,10.6461,NA,14.46615,98002,6,"CZ-4 DEB",743.7194,"0"
"5202",7080,1,NA,26756,"U",NA,99,57,"MD ",NA,19,94.80915,NA,3.6e-07,NA," 00000-0",NA," 26133-4",NA,0,NA,999,9,2,NA,26756,NA,98.6384,NA,54.0721,NA,83965,NA,330.6891,NA,28.9599,NA,14.38289,94561,6,"CZ-4 DEB",771.1478,"0"
"5203",7568,1,NA,28070,"U",NA,99,57,"NA ",NA,19,93.17639,NA,2.75e-06,NA,"0",NA,"81536",NA,0,NA,999,2,2,NA,28070,NA,98.4956,NA,68.653,NA,71487,NA,58.1393,NA,302.6732,NA,14.49645,87279,6,"CZ-4 DEB",733.7993,"0"
"5204",7971,1,NA,29043,"U",NA,4,35,"K  ",NA,19,93.30363,NA,-5.06e-06,NA," 00000-0",NA,"-38000",NA,0,NA,999,3,2,NA,29043,NA,97.7463,NA,116.8825,NA,7504,NA,312.8367,NA,47.2224,NA,14.97852,72629,6,"CZ-4 DEB",580.5303,"0"
"5205",8131,1,NA,29509,"U",NA,6,46,"E  ",NA,19,94.61075,NA,-2.2e-07,NA," 00000-0",NA," 38481-5",NA,0,NA,999,5,2,NA,29509,NA,97.9784,NA,110.3311,NA,44760,NA,6.3616,NA,353.8162,NA,14.93662,67506,6,"CZ-4 DEB",593.5229,"0"
"5206",9289,1,NA,31139,"U",NA,3,49,"E  ",NA,19,94.36874,NA,4.04e-06,NA," 00000-0",NA," 11421-3",NA,0,NA,999,3,2,NA,31139,NA,98.2231,NA,66.3294,NA,93965,NA,60.8236,NA,300.2319,NA,14.48236,63046,6,"CZ-4 DEB",738.4093,"0"
"5207",10233,1,NA,32474,"U",NA,7,42,"D  ",NA,19,94.3656,NA,4.25e-06,NA," 00000-0",NA," 80174-4",NA,0,NA,999,6,2,NA,32474,NA,98.6933,NA,59.6749,NA,98080,NA,260.1526,NA,98.8593,NA,14.67417,61289,6,"CZ-4 DEB",676.3202,"0"
"5208",11398,1,NA,35269,"U",NA,4,35,"M  ",NA,19,93.60361,NA,5.93e-06,NA,"0",NA,"97005",NA,0,NA,999,3,2,NA,35269,NA,97.9316,NA,223.9696,NA,148223,NA,96.7162,NA,265.0936,NA,14.67423,76745,6,"CZ-4 DEB",676.3016,"0"
"5209",11399,1,NA,35270,"U",NA,4,35,"N  ",NA,19,93.02009,NA,4.27e-06,NA,"0",NA,"85654",NA,0,NA,999,7,2,NA,35270,NA,97.7102,NA,116.4655,NA,177773,NA,309.8348,NA,78.0781,NA,14.57149,76453,6,"CZ-4 DEB",709.3882,"0"
"5210",11426,1,NA,35323,"U",NA,99,57,"SB ",NA,19,89.80429,NA,6.76e-06,NA,"0",NA,"15795",NA,0,NA,999,8,2,NA,35323,NA,98.3882,NA,100.078,NA,69262,NA,184.6608,NA,175.3953,NA,14.56561,74627,6,"CZ-4 DEB",711.2936,"0"
"5211",11429,1,NA,35327,"U",NA,99,57,"SF ",NA,19,93.21453,NA,2.57e-06,NA,"0",NA,"78556",NA,0,NA,999,8,2,NA,35327,NA,98.6567,NA,86.241,NA,91163,NA,216.7452,NA,142.7468,NA,14.48109,33126,6,"CZ-4 DEB",738.8237,"0"
"5212",12664,1,NA,37616,"U",NA,90,81,"DC ",NA,19,94.32017,NA,-1.5e-07,NA," 00000-0",NA," 21978-4",NA,0,NA,999,7,2,NA,37616,NA,98.9802,NA,146.6651,NA,100984,NA,255.0056,NA,103.9908,NA,13.90779,80856,6,"CZ-4 DEB",932.8904,"0"
"5213",4907,1,NA,20853,"U",NA,90,81,"R  ",NA,19,94.76648,NA,5.16e-06,NA," 00000-0",NA," 18498-3",NA,0,NA,999,1,2,NA,20853,NA,98.3451,NA,133.9536,NA,22362,NA,3.9218,NA,60.1311,NA,14.37783,47860,5,"CZ-4 DEB",772.8226,"0"
"5214",4916,1,NA,20868,"U",NA,90,81,"AG ",NA,19,94.6788,NA,3.2e-07,NA," 00000-0",NA," 65049-4",NA,0,NA,999,1,2,NA,20868,NA,98.9828,NA,135.7405,NA,173099,NA,28.0242,NA,333.01,NA,13.77773,43098,5,"CZ-4 DEB",978.7844,"0"
"5215",4925,1,NA,20883,"U",NA,90,81,"AT ",NA,19,93.96173,NA,3.37e-06,NA,"0",NA,"15443",NA,0,NA,999,9,2,NA,20883,NA,98.489,NA,106.666,NA,14126,NA,199.8637,NA,219.1325,NA,14.27449,47404,5,"CZ-4 DEB",807.262,"0"
"5216",4936,1,NA,20894,"U",NA,90,81,"BE ",NA,19,94.01824,NA,2.44e-06,NA," 00000-0",NA," 11901-3",NA,0,NA,999,0,2,NA,20894,NA,98.5416,NA,115.3666,NA,22323,NA,116.2736,NA,298.2945,NA,14.26282,47473,5,"CZ-4 DEB",811.1774,"0"
"5217",4948,1,NA,20915,"U",NA,90,81,"BY ",NA,19,93.77029,NA,1.35e-06,NA,"0",NA,"77936",NA,0,NA,999,6,2,NA,20915,NA,98.5988,NA,123.7349,NA,38747,NA,134.4299,NA,286.063,NA,14.23132,47416,5,"CZ-4 DEB",821.7696,"0"
"5218",6816,1,NA,26129,"U",NA,99,57,"R  ",NA,19,94.83274,NA,5.7e-07,NA," 00000-0",NA," 68698-4",NA,0,NA,999,1,2,NA,26129,NA,99.0517,NA,71.0878,NA,451701,NA,87.3882,NA,277.8866,NA,13.56013,94122,5,"CZ-4 DEB",1057.201,"0"
"5219",6818,1,NA,26134,"U",NA,99,57,"W  ",NA,19,94.79168,NA,2.22e-06,NA," 00000-0",NA," 18831-3",NA,0,NA,999,2,2,NA,26134,NA,99.0221,NA,49.3856,NA,437012,NA,329.4269,NA,83.4638,NA,13.59906,94300,5,"CZ-4 DEB",1043.018,"0"
"5220",6859,1,NA,26225,"U",NA,99,57,"DP ",NA,19,94.0892,NA,7.86e-06,NA," 00000-0",NA," 92266-4",NA,0,NA,999,2,2,NA,26225,NA,98.5207,NA,120.7717,NA,21185,NA,136.7955,NA,288.6446,NA,14.88,1835,5,"CZ-4 DEB",611.1791,"0"
"5221",6860,1,NA,26227,"U",NA,99,57,"DR ",NA,19,94.51976,NA,2.33e-06,NA," 00000-0",NA," 74549-4",NA,0,NA,999,4,2,NA,26227,NA,98.5557,NA,71.9554,NA,80864,NA,154.8244,NA,319.9715,NA,14.46821,244,5,"CZ-4 DEB",743.0415,"0"
